,id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churn
277,15835,15772601,Ku,845,France,Female,41.0,2,81733.74,2,0.0,0.0,199761.29,0
278,49675,15721779,Kao,595,Spain,Male,47.0,10,91091.06,1,0.0,0.0,134986.34,0
279,21846,15754577,Uspensky,811,France,Female,44.0,4,0.0,1,1.0,0.0,141896.74,1
280,3551,15587311,Ludowici,726,France,Female,42.0,0,109471.79,1,0.0,1.0,175161.05,0
281,45797,15746805,Greco,704,Germany,Male,54.0,3,119963.45,3,1.0,0.0,55387.28,1
282,40968,15809847,Tsao,544,France,Female,35.0,7,0.0,2,0.0,0.0,9902.39,0
283,161369,15743538,Pickering,597,France,Male,32.0,0,0.0,2,1.0,0.0,20081.3,0
284,129522,15639278,T'ien,778,France,Male,43.0,9,0.0,2,1.0,1.0,143086.09,0
285,69517,15574115,Y?,573,France,Male,30.0,2,0.0,2,1.0,0.0,169122.54,0
286,73563,15641691,Tuan,695,France,Male,32.0,8,0.0,2,1.0,1.0,74462.99,0
287,140647,15676526,Lucciano,581,Germany,Male,46.0,0,86053.52,2,0.0,1.0,137784.25,0
288,33427,15781678,Pisani,470,Spain,Male,33.0,5,0.0,2,1.0,1.0,103792.53,0
289,114942,15764072,Gordon,621,France,Male,30.0,1,0.0,2,1.0,1.0,90537.47,0
290,65738,15778155,Scott,648,Spain,Male,34.0,5,0.0,2,1.0,0.0,152992.04,0
291,126527,15720305,Fyodorov,664,Germany,Male,37.0,4,127864.4,2,1.0,0.0,55868.97,0
292,122539,15775108,Lo Duca,705,France,Male,42.0,4,102338.19,1,1.0,0.0,180800.42,0
293,116651,15658360,Gregory,762,Germany,Male,35.0,9,122929.42,2,0.0,0.0,149822.04,0
294,73527,15775231,Chiekwugo,691,France,Male,64.0,6,0.0,2,1.0,1.0,85837.73,0
295,164205,15791342,Biryukov,626,France,Male,35.0,0,0.0,1,0.0,0.0,40321.87,0
296,56451,15648898,Hsia,613,Germany,Female,59.0,5,121513.31,1,0.0,1.0,134638.97,1
297,106616,15585823,Tien,599,France,Female,27.0,8,0.0,2,1.0,0.0,171045.35,0
298,137185,15612109,Okwudilichukwu,713,France,Female,37.0,5,0.0,2,1.0,1.0,116781.85,0
299,12303,15732266,Boniwell,756,France,Female,67.0,4,0.0,1,0.0,1.0,93081.87,0
300,142188,15624388,Nwachukwu,547,Spain,Male,37.0,4,0.0,2,1.0,1.0,89566.64,0
301,128760,15707473,Fanucci,643,France,Female,23.0,8,0.0,2,1.0,1.0,65066.48,0
302,28617,15608408,T'ang,598,France,Female,54.0,4,0.0,1,1.0,0.0,62402.42,1
303,64725,15728362,Obialo,758,France,Male,41.0,0,0.0,2,1.0,0.0,136748.57,0
304,78905,15778886,Mazzanti,592,Germany,Female,47.0,8,106075.05,1,0.0,1.0,103791.16,1
305,45364,15697480,Shao,645,Germany,Male,37.0,10,134542.73,2,0.0,0.0,72950.14,0
306,21591,15775153,Milne,721,France,Female,40.0,2,121093.39,2,1.0,0.0,132976.85,0
307,95026,15748673,Chinomso,850,France,Female,40.0,10,97786.08,1,0.0,0.0,51554.58,0
308,16458,15766683,T'ao,595,France,Female,18.0,4,0.0,1,1.0,0.0,107868.25,0
309,121263,15780561,Milanesi,550,France,Male,30.0,3,127267.14,1,1.0,0.0,182728.8,0
310,15315,15642710,Shao,539,Spain,Male,39.0,10,0.0,2,1.0,0.0,104930.46,0
311,103243,15798895,P'eng,624,France,Male,52.0,2,144852.25,1,0.0,0.0,64345.25,1
312,106545,15632944,Tien,697,Spain,Female,52.0,8,0.0,2,1.0,0.0,127095.94,0
313,73375,15716449,Shih,717,France,Female,56.0,3,0.0,1,1.0,1.0,119348.28,1
314,30219,15741652,Muir,611,Spain,Male,31.0,4,137638.69,1,1.0,1.0,130442.08,0
315,119029,15765732,Simmons,565,Spain,Female,44.0,6,149592.14,2,1.0,1.0,153771.8,0
316,77610,15709474,Okwudiliolisa,814,France,Male,37.0,2,117412.53,2,0.0,1.0,170980.74,0
317,152269,15627190,P'eng,703,France,Male,51.0,7,0.0,2,1.0,1.0,177822.01,0
318,89873,15640409,Carpenter,817,France,Male,34.0,0,89087.89,2,0.0,1.0,87941.85,0
319,61026,15733602,Ma,621,France,Female,36.0,0,0.0,2,1.0,1.0,4798.12,0
320,148516,15652658,Hs?,850,France,Male,37.0,7,0.0,1,1.0,0.0,132973.39,0
321,27345,15637315,Tien,718,France,Female,30.0,2,0.0,1,1.0,0.0,115650.63,0
322,48210,15802486,K'ung,678,France,Male,32.0,4,0.0,1,1.0,1.0,98820.09,0
323,105218,15720203,Pisano,850,Spain,Male,41.0,8,105229.85,1,0.0,0.0,94871.5,0
324,22243,15662238,Pisani,542,France,Male,33.0,5,0.0,2,0.0,0.0,95957.09,0
325,25926,15646720,Ts'ui,696,France,Male,37.0,8,127771.35,1,1.0,0.0,164357.1,0
326,159396,15792650,Ts'ui,589,France,Male,34.0,9,0.0,1,1.0,0.0,79342.31,0
327,99637,15778959,Liao,616,France,Female,28.0,7,0.0,2,1.0,0.0,160173.17,0
328,109815,15776936,Iadanza,615,France,Female,29.0,4,0.0,2,1.0,0.0,86910.4,0
329,121344,15570086,Nwabugwu,684,France,Male,32.0,7,117700.02,1,1.0,0.0,144874.19,0
330,125868,15796958,Trevisan,793,Germany,Female,40.0,8,121405.04,2,1.0,1.0,158887.09,0
331,152360,15791316,T'ien,599,France,Female,48.0,1,0.0,1,1.0,0.0,147913.25,1
332,3489,15663625,Ch'in,576,France,Female,37.0,2,99812.74,1,1.0,1.0,181778.56,0
333,24322,15621466,Bell,749,Germany,Male,33.0,9,96776.49,1,1.0,1.0,92985.78,0
334,128020,15694144,Ibezimako,648,Spain,Female,46.0,8,0.0,3,1.0,0.0,159777.29,1
335,87156,15744529,Chiekwugo,624,France,Male,63.0,8,0.0,2,1.0,1.0,115291.86,0
336,85043,15668815,Milano,710,France,Female,33.0,9,0.0,2,0.0,0.0,79377.27,0
337,53652,15652658,Tseng,815,France,Male,25.0,2,0.0,1,0.0,0.0,53817.23,0
338,122076,15643438,P'eng,850,France,Female,38.0,1,0.0,2,1.0,1.0,41233.97,0
339,104485,15717328,Hsueh,656,France,Female,41.0,4,132446.08,1,1.0,0.0,87071.18,0
340,31258,15804844,Nnamdi,607,Germany,Male,39.0,5,102800.32,1,0.0,1.0,116471.11,0
341,92851,15777893,Davide,689,France,Male,43.0,1,0.0,1,0.0,0.0,21785.91,1
342,24500,15604818,Nwachinemelu,588,France,Female,56.0,3,0.0,1,1.0,0.0,75664.56,1
343,36941,15624793,Chu,732,France,Male,31.0,3,119009.57,2,1.0,0.0,47777.15,0
344,98855,15772632,Ts'ui,703,France,Female,25.0,1,0.0,2,1.0,0.0,167035.07,0
345,159687,15811842,Black,630,France,Male,26.0,9,0.0,1,1.0,0.0,6656.64,0
346,47892,15639278,K?,756,France,Male,33.0,2,0.0,2,0.0,0.0,148977.72,0
347,37704,15694288,Chin,624,France,Male,32.0,4,148874.01,1,1.0,1.0,112124.98,0
348,57893,15788483,Young,666,France,Male,34.0,4,0.0,2,1.0,0.0,60424.07,0
349,155508,15764021,Rishel,738,France,Male,31.0,3,0.0,2,1.0,1.0,136886.86,0
350,151031,15624293,Mironova,514,Germany,Female,46.0,3,106511.85,1,0.0,0.0,55072.32,1
351,48577,15585324,Milanesi,699,France,Male,38.0,2,0.0,2,1.0,1.0,177065.24,0
352,38940,15705313,Chukwufumnanya,809,Spain,Male,36.0,3,0.0,2,1.0,0.0,141137.84,0
353,93653,15769499,Shih,577,France,Male,36.0,3,136959.12,1,0.0,0.0,64443.65,0
354,104814,15686963,Ritchie,705,France,Male,35.0,2,0.0,2,1.0,0.0,153064.87,0
355,49041,15764409,Pirozzi,593,Germany,Male,33.0,6,109679.52,1,1.0,1.0,123650.03,0
356,158824,15677173,Martin,638,France,Male,31.0,3,101851.8,1,0.0,1.0,52795.7,0
357,140393,15628886,Walker,632,France,Male,30.0,5,125849.28,1,1.0,0.0,50679.61,0
358,124760,15589257,H?,509,Germany,Male,37.0,1,136936.52,2,0.0,1.0,122570.93,0
359,29141,15763515,Genovese,670,France,Male,28.0,6,0.0,2,1.0,0.0,119174.88,0
360,157690,15653572,Ch'ien,658,Germany,Female,26.0,9,112670.48,2,1.0,1.0,19834.32,0
361,52925,15688868,Shao,632,France,Female,41.0,7,0.0,1,1.0,0.0,86957.12,1
362,54161,15586029,Shih,742,France,Male,47.0,2,0.0,2,1.0,0.0,142977.05,0
363,36786,15591477,Aksenov,627,Germany,Female,43.0,1,98820.49,2,0.0,1.0,113046.31,0
364,93405,15773394,Bergamaschi,644,Spain,Female,36.0,3,0.0,2,1.0,1.0,79928.41,0
365,110045,15625916,Ts'ao,656,Germany,Female,42.0,9,111233.09,1,1.0,0.0,134732.99,1
366,151501,15624170,Taylor,834,Spain,Female,27.0,3,145030.92,1,1.0,0.0,125782.29,0
367,142280,15757911,Tuan,592,France,Male,39.0,6,0.0,2,0.0,1.0,182495.7,0
368,30780,15649457,Napolitani,711,Spain,Male,41.0,8,0.0,1,0.0,1.0,41590.4,0
369,17278,15674929,Maclean,786,France,Female,31.0,6,121063.8,1,1.0,0.0,89801.9,0
370,118878,15701265,Ch'in,705,France,Female,45.0,5,128262.72,1,1.0,0.0,172576.01,1
371,144116,15572728,Tsao,653,France,Male,53.0,7,0.0,1,1.0,0.0,25165.36,1
372,101479,15734177,T'ien,607,France,Male,41.0,6,0.0,2,1.0,1.0,82878.57,0
373,144220,15743456,Lai,592,Germany,Male,44.0,9,105525.07,2,1.0,1.0,67788.49,0
374,97568,15781342,Onwudiwe,697,France,Male,35.0,5,133616.4,1,1.0,1.0,111868.54,0
375,14799,15756241,Yirawala,767,France,Female,46.0,7,0.0,1,1.0,0.0,136915.15,1
376,119458,15632826,Tardent,782,France,Male,38.0,3,134006.77,1,1.0,0.0,89578.32,0
377,88879,15662501,Chidiebele,651,Germany,Female,50.0,1,106511.85,1,1.0,0.0,103557.85,1
378,77023,15763612,Ch'ang,641,Spain,Female,26.0,2,91547.84,1,0.0,1.0,28157.34,0
379,69774,15640407,Chidiegwu,641,Germany,Male,45.0,0,135827.33,2,1.0,1.0,131778.58,0
380,126101,15659355,Hs?eh,561,Spain,Male,39.0,5,0.0,2,1.0,0.0,187985.43,0
381,91813,15596522,Hsiung,656,Spain,Male,43.0,3,0.0,2,1.0,0.0,143566.64,0
382,50413,15631457,Tien,757,France,Female,38.0,3,127283.78,1,0.0,1.0,75585.48,0
383,134457,15632521,Ibezimako,838,Spain,Female,71.0,6,97945.4,1,1.0,1.0,129956.13,0
384,54108,15793366,Ch'ang,637,Germany,Male,47.0,7,139196.0,4,1.0,1.0,104769.96,1
385,71901,15694510,Lo Duca,590,France,Male,48.0,9,0.0,1,1.0,0.0,181429.87,1
386,7215,15626042,Webb,730,Spain,Male,28.0,2,0.0,2,1.0,1.0,93255.85,0
387,27330,15798850,Erskine,686,France,Female,33.0,5,121818.26,1,0.0,0.0,172363.43,0
388,36043,15757872,Tuan,682,Germany,Male,37.0,4,132837.7,1,1.0,1.0,28373.86,0
389,141482,15748352,Melton,850,France,Male,22.0,8,169832.57,1,0.0,0.0,184107.26,0
390,50707,15802857,Hao,589,France,Female,39.0,3,0.0,2,1.0,1.0,99826.68,0
391,89856,15799480,Maclean,686,France,Male,38.0,9,0.0,1,0.0,1.0,126013.59,0
392,87657,15695846,Pagnotto,661,France,Male,34.0,4,0.0,2,1.0,1.0,121402.53,0
393,127128,15738448,Lucchesi,642,Germany,Female,27.0,8,56893.28,2,1.0,0.0,150850.29,0
394,64598,15578908,Todd,725,Spain,Female,35.0,3,0.0,2,1.0,1.0,138525.19,0
395,121824,15599268,Yobachi,584,Spain,Female,32.0,1,0.0,2,1.0,0.0,10956.82,0
396,100230,15588535,Tuan,588,Spain,Male,35.0,4,0.0,2,1.0,0.0,80552.11,0
397,82340,15772781,Ibezimako,704,Germany,Male,51.0,8,129728.6,1,1.0,1.0,56937.43,1
398,67307,15755649,Winter-Irving,683,France,Female,33.0,8,130538.77,1,1.0,1.0,92915.84,0
399,66067,15708139,Martin,616,France,Male,28.0,1,0.0,2,1.0,0.0,184524.65,0
400,44566,15697686,Stewart,658,Spain,Male,42.0,6,0.0,1,1.0,1.0,84151.98,0
401,13609,15606944,Hsueh,613,France,Male,34.0,4,94486.22,2,1.0,0.0,157791.62,0
402,84215,15630113,Ch'ien,582,Germany,Female,29.0,2,125510.93,1,0.0,0.0,102391.06,0
403,137631,15574783,Perkins,850,France,Male,37.0,1,0.0,2,1.0,1.0,180363.56,0
404,67252,15701200,H?,697,France,Female,38.0,7,0.0,2,1.0,1.0,171463.83,0
405,128278,15804962,O'Loughlin,641,Germany,Male,32.0,4,107499.57,2,1.0,1.0,184866.74,0
406,80141,15681412,Hsia,637,France,Male,33.0,2,0.0,1,1.0,0.0,120830.51,0
407,52162,15762218,T'ien,571,France,Female,34.0,2,0.0,2,1.0,0.0,187900.12,0
408,44628,15593425,Chukwudi,703,Germany,Male,42.0,1,103033.96,2,1.0,0.0,102057.95,0
409,55721,15633870,Ozioma,850,France,Female,36.0,9,0.0,1,1.0,1.0,100750.03,0
410,154689,15673984,Daniels,536,France,Female,42.0,8,0.0,1,1.0,1.0,171840.24,0
411,81413,15591815,Fiorentini,611,France,Male,28.0,3,127559.86,1,0.0,0.0,176770.21,0
412,45917,15642785,Hsiung,711,France,Male,38.0,1,0.0,2,1.0,1.0,35770.79,0
413,131510,15665181,Ch'ien,703,Germany,Male,50.0,2,161954.97,1,0.0,0.0,119333.95,1
414,81945,15774842,Cattaneo,652,France,Female,37.0,4,124517.65,2,0.0,0.0,83470.77,0
415,60098,15674880,Maclean,632,France,Female,36.0,7,0.0,2,1.0,1.0,53630.9,0
416,24651,15775703,McDonald,696,Germany,Male,37.0,8,85626.6,1,0.0,1.0,125079.65,0
417,162123,15603794,Chidiegwu,736,France,Female,45.0,9,115074.02,1,1.0,0.0,167032.99,1
418,1049,15754940,Zikoranachidimma,695,France,Female,46.0,2,0.0,1,1.0,1.0,71047.51,1
419,1192,15730793,Fielding,536,Germany,Male,34.0,3,111589.33,1,1.0,0.0,27097.82,0
420,98537,15775891,Myers,634,Germany,Female,48.0,4,107247.69,1,1.0,1.0,103712.05,1
421,12659,15571302,Chukwukadibia,648,Germany,Female,34.0,9,127772.38,1,1.0,1.0,90547.73,0
422,59087,15592999,H?,749,Germany,Female,33.0,1,132446.08,2,1.0,0.0,136540.09,0
423,75898,15709459,T'ien,754,France,Female,35.0,2,0.0,1,0.0,0.0,131281.28,0
424,55646,15576935,Ampt,743,Spain,Male,43.0,4,161807.18,2,0.0,1.0,93228.86,0
425,161169,15759133,Vaguine,699,France,Male,26.0,9,0.0,2,1.0,0.0,107848.24,0
426,159874,15671139,Grieve,751,France,Male,43.0,5,0.0,2,1.0,1.0,131093.99,0
427,34707,15798048,Okwudilichukwu,719,France,Male,50.0,5,0.0,2,1.0,1.0,139024.31,0
428,20175,15793425,Shubina,576,France,Male,60.0,9,137946.39,1,1.0,0.0,88992.05,1
429,98215,15657321,P'eng,706,Spain,Female,44.0,8,81153.82,1,1.0,1.0,135875.51,0
430,32173,15637428,Briggs,660,France,Male,35.0,7,0.0,2,0.0,1.0,13218.6,0
431,142956,15610165,Hsiung,657,France,Male,47.0,4,0.0,2,0.0,0.0,123866.43,0
432,99124,15612109,Fiorentino,648,France,Male,34.0,8,0.0,2,1.0,1.0,143954.11,0
433,71454,15717056,Pan,627,France,Male,31.0,3,0.0,2,1.0,0.0,116613.26,0
434,151960,15693526,Ku,618,France,Female,40.0,0,0.0,2,1.0,0.0,119059.13,0
435,59650,15614893,Meng,682,Spain,Male,38.0,10,0.0,1,1.0,1.0,82709.8,0
436,48128,15710206,McIntosh,744,France,Male,55.0,7,0.0,2,0.0,1.0,92377.23,0
437,57102,15768120,Chukwufumnanya,697,Germany,Female,48.0,4,115068.94,1,1.0,1.0,151325.24,1
438,21816,15643042,Kudryashova,686,France,Female,33.0,3,0.0,1,1.0,1.0,162053.92,0
439,37082,15653065,Mazzanti,663,France,Male,23.0,7,0.0,2,0.0,0.0,123475.05,0
440,79927,15716800,Cattaneo,642,Spain,Female,33.0,1,105770.14,1,1.0,1.0,60552.44,0
441,94877,15710397,Tuan,521,France,Female,36.0,6,0.0,1,1.0,1.0,102908.91,0
442,48598,15802486,Ch'in,714,France,Female,29.0,8,106683.52,1,1.0,0.0,143952.24,0
443,50110,15648702,Yuriev,775,France,Male,33.0,6,0.0,2,1.0,0.0,74532.02,0
444,158492,15693904,Chia,678,Germany,Female,41.0,6,137430.07,2,1.0,1.0,147545.81,0
445,77759,15657778,Balsillie,706,France,Male,28.0,8,141547.26,1,1.0,1.0,64448.36,0
446,41913,15794549,Andrews,753,France,Male,35.0,4,0.0,1,1.0,1.0,15068.18,0
447,11933,15723886,Watkins,698,Germany,Female,57.0,8,138456.03,1,1.0,0.0,12048.67,1
448,33143,15737414,Shen,647,Spain,Male,35.0,4,123761.68,1,1.0,0.0,83910.4,0
449,97351,15675650,Calabrese,695,Germany,Female,30.0,9,118560.2,1,0.0,1.0,98820.09,0
450,59132,15714057,Hs?,705,France,Male,39.0,3,0.0,1,1.0,0.0,81407.1,0
451,3670,15761654,Fomin,563,Germany,Male,37.0,4,136914.88,2,0.0,0.0,74800.62,0
452,115211,15785531,Hs?,653,Spain,Female,37.0,1,0.0,1,1.0,1.0,84720.5,0
453,36487,15696099,Rueda,633,France,Female,32.0,4,0.0,2,0.0,1.0,111421.46,0
454,59332,15654296,Kao,603,France,Female,34.0,8,0.0,2,1.0,1.0,119110.03,0
455,54111,15603925,Hsia,663,Spain,Female,56.0,1,0.0,1,1.0,0.0,148087.88,1
456,89144,15779166,Tung,687,France,Female,34.0,4,0.0,2,1.0,1.0,180134.88,0
457,151210,15578006,T'ien,535,France,Female,37.0,3,153313.66,1,1.0,0.0,101314.76,0
458,138343,15578186,Pirozzi,486,Germany,Female,56.0,9,115217.99,2,1.0,1.0,144995.33,0
459,141877,15698749,Chidubem,792,Germany,Male,32.0,0,150836.92,1,0.0,1.0,82522.61,0
460,51332,15607748,Kuo,706,Germany,Female,38.0,6,115101.5,1,0.0,1.0,145524.36,0
461,139890,15761168,Manna,653,Germany,Female,32.0,8,40172.91,1,1.0,0.0,137439.34,0
462,76747,15689328,Y?,569,France,Male,38.0,2,130622.84,1,0.0,0.0,64872.64,0
463,9509,15800116,Ts'ui,651,France,Male,20.0,7,123936.54,1,0.0,0.0,172646.88,0
464,97893,15697035,P'an,742,Germany,Female,44.0,2,102955.14,2,0.0,0.0,154137.33,0
465,108954,15611756,Chapman,756,Germany,Female,31.0,4,124192.28,2,1.0,1.0,50881.51,0
466,90357,15792473,Lombardo,673,Spain,Female,50.0,3,0.0,2,0.0,0.0,119808.64,0
467,53628,15657771,Ts'ui,537,France,Female,37.0,6,0.0,1,1.0,0.0,17802.42,0
468,126464,15644796,Udegbunam,675,Germany,Female,49.0,5,84430.07,1,1.0,0.0,91554.94,1
469,39908,15682355,Chiganu,614,Germany,Female,25.0,6,98630.31,1,1.0,1.0,52827.51,0
470,28584,15713378,Ts'ao,757,Spain,Female,34.0,6,0.0,2,1.0,1.0,57511.97,0
471,62723,15719579,Trevisano,561,France,Female,32.0,7,0.0,2,1.0,1.0,179227.31,0
472,146386,15644692,Mancini,675,France,Female,50.0,8,98373.26,1,1.0,1.0,18203.0,0
473,59834,15795511,Ozioma,632,Spain,Male,25.0,1,0.0,2,1.0,1.0,19131.71,0
474,151639,15768359,Lucchese,727,France,Male,29.0,4,0.0,2,1.0,1.0,38794.61,0
475,63961,15725429,T'ang,583,Spain,Female,25.0,1,0.0,2,1.0,1.0,164040.94,0
476,80312,15761783,Chinweike,630,France,Male,39.0,6,121555.63,1,0.0,1.0,121763.61,0
477,46043,15793331,T'ien,732,France,Male,40.0,1,0.0,2,1.0,1.0,142513.5,0
478,8668,15682639,Onyemauchechukwu,818,France,Female,25.0,8,135637.0,1,1.0,0.0,152417.97,0
479,124007,15776985,Ugochukwu,639,Germany,Male,24.0,1,96129.32,2,0.0,0.0,100862.54,0
480,32100,15702149,Nnamutaezinwa,778,Germany,Male,30.0,0,145018.49,2,0.0,1.0,132480.75,0
481,120731,15771769,Eluemuno,624,France,Male,32.0,9,0.0,2,0.0,1.0,99505.67,0
482,97533,15729489,Hyde,729,Germany,Male,34.0,8,108585.35,2,1.0,1.0,176580.63,0
483,7930,15782231,Andrejew,721,France,Male,35.0,6,0.0,2,1.0,0.0,51454.06,0
484,99243,15643496,Shih,671,Spain,Female,42.0,4,0.0,1,1.0,0.0,70783.61,1
485,71156,15787655,Bellucci,702,France,Male,63.0,9,0.0,2,1.0,0.0,85787.31,0
486,159050,15746490,Liao,648,Germany,Male,51.0,7,121365.39,1,1.0,1.0,8742.36,1
487,103820,15793817,Chikelu,628,Spain,Male,45.0,8,126528.66,2,0.0,1.0,172363.21,0
488,13394,15806945,Ting,744,France,Female,32.0,5,0.0,2,1.0,1.0,113712.49,0
489,110152,15682463,Nwankwo,642,France,Male,36.0,8,0.0,2,1.0,1.0,91677.77,0
490,133236,15773804,Tung,696,Germany,Male,33.0,7,115350.63,1,0.0,0.0,125870.5,0
491,81993,15642530,Ibezimako,543,France,Male,33.0,9,0.0,2,1.0,1.0,73856.28,0
492,61115,15672299,H?,731,France,Male,30.0,6,0.0,2,1.0,0.0,177065.24,0
493,688,15706734,H?,747,Spain,Female,59.0,6,112070.79,3,1.0,0.0,182364.8,1
494,111381,15633181,Swinton,696,France,Male,20.0,2,71269.89,2,1.0,1.0,125912.77,0
495,70116,15575623,Chidumaga,653,France,Female,29.0,3,128929.52,1,1.0,0.0,59601.62,0
496,15795,15752508,Aikenhead,683,Spain,Female,32.0,3,121094.65,1,0.0,1.0,147527.57,0
497,26989,15689168,T'ang,724,Germany,Female,40.0,1,118235.7,1,0.0,1.0,92381.01,0
498,48723,15571917,Eluemuno,779,Germany,Female,38.0,6,137482.19,1,0.0,0.0,72985.61,1
499,99387,15711571,Genovese,663,France,Male,39.0,2,0.0,2,1.0,0.0,131501.72,0
500,28223,15763063,Calabrese,621,France,Male,42.0,3,0.0,2,1.0,1.0,49463.44,0
501,55978,15673573,Calabresi,773,France,Male,28.0,1,0.0,2,1.0,1.0,123697.27,0
502,85915,15657535,Nucci,781,Spain,Male,51.0,5,97318.25,3,1.0,0.0,77977.69,1
503,117456,15583325,Li Fonti,738,France,Female,44.0,8,0.0,1,1.0,1.0,199108.93,1
504,62528,15759914,Yevseyev,753,Spain,Male,39.0,5,0.0,2,0.0,1.0,84491.84,0
505,133525,15617657,Ts'ai,696,Spain,Male,35.0,7,116318.23,1,1.0,1.0,8316.19,0
506,96319,15773723,K'ung,675,Germany,Female,52.0,1,134760.21,1,1.0,0.0,91903.9,1
507,98610,15753084,Onyemauchechukwu,646,France,Female,42.0,7,0.0,2,1.0,0.0,142516.35,0
508,19115,15686860,Piazza,473,France,Male,28.0,8,91858.95,1,0.0,0.0,126561.89,0
509,10414,15809248,Cole,524,France,Female,36.0,10,0.0,2,0.0,1.0,109614.57,0
510,125907,15578761,Cunningham,755,Spain,Male,42.0,4,129634.25,2,0.0,1.0,177683.02,0
511,11120,15576774,Stevenson,729,France,Male,38.0,7,0.0,3,1.0,0.0,45779.9,1
512,145927,15751208,Lucchese,775,France,Male,28.0,2,0.0,1,1.0,1.0,59325.21,0
513,151903,15770984,Martin,627,Spain,Female,32.0,1,0.0,1,1.0,0.0,106851.7,0
514,136464,15732788,Ts'ui,733,France,Male,35.0,6,0.0,2,1.0,1.0,129964.65,0
515,114628,15778960,Iadanza,590,Germany,Female,32.0,7,71996.54,2,0.0,0.0,141820.18,0
516,88123,15585907,Collier,676,France,Male,34.0,5,0.0,1,0.0,1.0,179066.58,0
517,37201,15675854,Douglas,697,Spain,Male,45.0,0,0.0,1,0.0,0.0,184839.7,1
518,98970,15681562,Hs?,758,Germany,Male,32.0,7,145731.83,1,1.0,0.0,86981.35,0
519,18091,15693817,Trevisani,632,France,Male,36.0,1,0.0,1,0.0,1.0,141180.66,0
520,111885,15636396,Folliero,705,France,Male,33.0,7,153855.52,1,0.0,0.0,85421.48,0
521,131703,15607637,Ukaegbunam,850,France,Male,36.0,8,0.0,1,1.0,1.0,166678.19,0
522,151688,15711455,Chidubem,686,Germany,Female,55.0,5,116922.31,1,1.0,0.0,176983.76,1
523,121109,15626147,Maclean,608,France,Female,62.0,8,144976.5,2,1.0,0.0,175836.03,1
524,138314,15627000,Chiu,586,Germany,Male,27.0,5,118079.45,2,1.0,0.0,183489.77,0
525,89647,15701605,Chiu,625,Germany,Female,34.0,4,148962.64,1,1.0,0.0,54863.55,0
526,48959,15672027,Onyemauchechukwu,644,France,Female,43.0,4,0.0,1,1.0,0.0,148564.76,1
527,77740,15667958,Ch'en,681,France,Male,34.0,1,131778.74,1,1.0,0.0,112928.51,0
528,20886,15809800,Kesteven,699,Spain,Male,30.0,2,0.0,2,1.0,1.0,4791.8,0
529,40053,15662751,Nkemjika,634,France,Female,31.0,6,0.0,1,1.0,1.0,113046.41,0
530,10991,15598940,Achebe,681,Germany,Male,36.0,6,181804.34,2,1.0,1.0,57517.71,0
531,5564,15690695,Pisano,584,Spain,Male,32.0,2,0.0,2,1.0,1.0,100556.98,0
532,62609,15807312,Clements,590,France,Male,34.0,5,131465.18,1,0.0,1.0,64488.22,0
533,156609,15632446,Allan,667,France,Male,24.0,5,0.0,2,0.0,0.0,180329.83,0
534,113775,15794560,Lai,526,France,Male,32.0,5,0.0,2,1.0,1.0,118716.63,0
535,83936,15771064,Lucchesi,765,Germany,Male,55.0,6,153365.41,2,1.0,0.0,93777.63,1
536,148316,15703682,Kalinina,629,Spain,Male,33.0,7,81153.82,1,1.0,1.0,158379.25,0
537,17798,15800793,Yefimova,682,Spain,Male,28.0,7,0.0,2,1.0,1.0,180593.45,0
538,52653,15814275,Zikoranachidimma,651,France,Female,37.0,0,0.0,2,1.0,1.0,190454.04,0
539,22345,15784526,Maclean,545,France,Female,42.0,1,0.0,2,1.0,1.0,71173.96,0
540,127745,15613786,Shih,564,France,Male,29.0,4,0.0,2,0.0,1.0,176984.34,0
541,45406,15717898,Bruce,542,France,Male,32.0,1,0.0,2,1.0,1.0,159737.56,0
542,49698,15721730,Teng,682,France,Male,37.0,2,0.0,2,1.0,0.0,132973.17,0
543,118409,15747795,Chikwendu,687,France,Male,35.0,7,118547.72,1,1.0,0.0,102397.22,0
544,72365,15602913,Trevisano,520,France,Female,43.0,4,122351.51,1,0.0,0.0,138315.73,1
545,83436,15637522,Shubina,752,France,Female,31.0,0,106942.08,2,1.0,0.0,44001.11,0
546,53473,15729362,Lombardi,745,France,Male,36.0,8,67226.37,1,1.0,0.0,130789.15,0
547,78807,15743016,MacDonald,602,Spain,Female,22.0,7,141604.76,1,1.0,1.0,30379.6,0
548,122772,15684921,He,592,France,Male,38.0,7,0.0,2,1.0,0.0,183479.12,0
549,85428,15583681,Walker,633,Germany,Female,38.0,6,106330.36,1,1.0,0.0,24765.91,1
550,138329,15765461,Giles,632,Spain,Male,39.0,3,0.0,2,1.0,0.0,178822.32,0
551,96736,15608877,Trevisani,525,France,Male,30.0,9,0.0,2,1.0,1.0,168822.37,0
552,23802,15742848,Kibby,610,Germany,Female,40.0,7,141816.25,1,1.0,0.0,67599.69,1
553,14475,15605672,Yobachi,694,France,Male,38.0,7,195926.39,1,1.0,1.0,85522.84,0
554,140881,15713483,Shao,695,France,Male,22.0,9,0.0,1,1.0,1.0,25339.6,0
